tsg_set,class,definition,clase,definición
1,DOID:3783,"A syndrome that is characterized by skeletal malformations, growth retardation, hearing deficit, paroxysmal movement disorders, and cognitive impairment in affected males and some carrier females, and has_material_basis_in mutation in the RSK2 gene on chromosome Xp22.",DOID:3783,"Síndrome que se caracteriza por malformaciones esqueléticas, retraso del crecimiento, déficit auditivo, trastornos paroxísticos del movimiento y deterioro cognitivo en los varones afectados y algunas mujeres portadoras, y tiene base material en mutación en el gen RSK2 del cromosoma Xp22."
1,DOID:379,An auditory system disease that is located_in the external ear.,DOID:379,Enfermedad del sistema auditivo que se localiza en el oído externo.
1,DOID:3798,"A soft tissue infectious disease that involves accumulation of pus in the pleural cavity as a result of infection within the lung (pneumonia) or a lung abscess spreading into the space. The symptoms include cough, fever, chest pain, sweating and shortness of breath.",DOID:3798,"Enfermedad infecciosa de los tejidos blandos que consiste en la acumulación de pus en la cavidad pleural como consecuencia de una infección dentro del pulmón (neumonía) o de un absceso pulmonar que se extiende al espacio. Los síntomas incluyen tos, fiebre, dolor torácico, sudoración y dificultad para respirar."
1,DOID:3803,A bilirubin metabolic disorder that involves a build up of bilirubin as bilirubin is not being broken down as a result of a lack or deficiency of the enzyme uridine diphosphate glycosyltransferase (UGT).,DOID:3803,Trastorno metabólico de la bilirrubina que implica una acumulación de bilirrubina al no descomponerse ésta como consecuencia de la falta o deficiencia de la enzima uridina difosfato glicosiltransferasa (UGT).
1,DOID:381,A bone disease that is located_in the joint.,DOID:381,Una enfermedad ósea  que se localiza_en la articulación.
1,DOID:3814,"A connective tissue benign neoplasm arising from the extraskeletal soft tissues near tendons and joints. It is a well circumscribed tumor characterized by the presence of chondrocytes, a lobulated hyaline cartilage growth pattern, and in some cases calcification.",DOID:3814,"Neoplasia benigna del tejido conjuntivo que surge de los tejidos blandos extraesqueléticos próximos a tendones y articulaciones. Es un tumor bien circunscrito caracterizado por la presencia de condrocitos, un patrón de crecimiento lobulado de cartílago hialino y, en algunos casos, calcificación."
1,DOID:3817,A cranial nerve disease that is characterized by complete or partial weakness or paralysis of the areas served by the affected nerve.,DOID:3817,La enfermedad del nervio craneal se caracteriza por la debilidad o parálisis total o parcial de las zonas servidas por el nervio afectado.
1,DOID:3818,"An allergic contact dermatitis that is characterized by a delayed-type hypersensitivity cutaneous reaction in response to a photoantigen applied to the skin in individuals previously sensitized to the same substance, and has_symptom erythematous papules, vesicles, or eczema.",DOID:3818,"Dermatitis de contacto alérgica que se caracteriza por una reacción cutánea de hipersensibilidad de tipo retardado en respuesta a un fotoantígeno aplicado sobre la piel en individuos previamente sensibilizados a la misma sustancia, y tiene_como_síntoma pápulas eritematosas, vesículas o eczema."
1,DOID:3819,"An allergic contact dermatitis that has_allergic_trigger members of the toxicodendron family, including urushiol producing poison ivy, poison oak, and poison sumac, has_symptom pruritic erythematous rash with papules, vesicles, and plaques, and has_material_basis_in a type IV hypersensitivity reaction.",DOID:3819,"Dermatitis alérgica de contacto que tiene como desencadenante alérgico a miembros de la familia toxicodendron, incluidos la hiedra venenosa, el roble venenoso y el zumaque venenoso productores de urushiol, tiene_síntoma erupción eritematosa pruriginosa con pápulas, vesículas y placas, y tiene base material en una reacción de hipersensibilidad de tipo IV."
1,DOID:3829,A pituitary gland benign neoplasm that derives_from glandular epithelial cells.,DOID:3829,Neoplasia benigna de la hipófisis se deriva_de células epiteliales glandulares.
1,DOID:3852,"An intestinal disease characterized by melanocytic macules of the lips, buccal mucosa, and digits; multiple gastrointestinal hamartomatous polyps; and an increased risk of various neoplasms that has_material_basis_in heterozygous mutation in the serine/threonine kinase STK11 gene on chromosome 19p13.",DOID:3852,"Enfermedad intestinal caracterizada por máculas melanocíticas de los labios, la mucosa bucal y los dedos."
1,DOID:3856,A reproductive organ cancer that is manifested in the male genital system. This includes organs such as the penis and scrotum.,DOID:3856,El cáncer de órgano reproductor que se manifiesta en el aparato genital masculino. Incluye órganos como el pene y el escroto.
1,DOID:3857,A medulloblastoma that is characterized by cells that are larger than would be normally expected.,DOID:3857,Meduloblastoma que se caracteriza por células más grandes de lo normal.
1,DOID:3865,A central nervous system embryonal tumor that occurs in adults.,DOID:3865,Tumor embrionario del sistema nervioso central que se presenta en adultos.
1,DOID:3870,A central nervous system embryonal tumor that occurs in childhood.,DOID:3870,Tumor embrionario del sistema nervioso central que aparece en la infancia.
1,DOID:3873,"A medulloblastoma that is characterized by the presence of nodular, collagenous areas which do not contain reticulin, surrounded by hypercellular areas which contain an intercellular reticulin fiber network.",DOID:3873,"Meduloblastoma que se caracteriza por la presencia de zonas nodulares colágenas que no contienen reticulina, rodeadas de zonas hipercelulares que contienen una red intercelular de fibras de reticulina."
1,DOID:3875,A phlebitis that results from a blood clot in the vessel.,DOID:3875,La flebitis que resulta de un coágulo de sangre en el vaso.
1,DOID:3883,"A syndrome that is characterized by an increased risk for colon cancer and cancers of the endometrium, ovary, stomach, small intestine, hepatobiliary tract, urinary tract, brain, and skin and has_material_basis_in mutation of mismatch repair genes that increases the risk of many types of cancers.",DOID:3883,"Un síndrome que se caracteriza por un mayor riesgo de cáncer de colon y cánceres de endometrio, ovario, estómago, intestino delgado, tracto hepatobiliar, tracto urinario, cerebro y piel y tiene_como_base mutación de genes de reparación de desajustes que aumenta el riesgo de muchos tipos de cánceres."
1,DOID:3891,A placenta disease that is characterized by insufficient blood flow to the placenta during pregnancy.,DOID:3891,Enfermedad de la placenta que se caracteriza por un flujo sanguíneo insuficiente a la placenta durante el embarazo.
1,DOID:3892,A pancreatic cystadenoma that is characterized by the overproduction of insulin.,DOID:3892,Cistadenoma pancreático que se caracteriza por la sobreproducción de insulina.
1,DOID:3896,A sweat gland benign neoplasm that is located_in an apical sweat gland.,DOID:3896,Neoplasia benigna de la glándula sudorípara que se localiza en una glándula sudorípara apical.
1,DOID:3901,A vulvar disease that is characterized by inflammation of the vulva.,DOID:3901,Enfermedad vulvar que se caracteriza por la inflamación de la vulva.
1,DOID:3904,A bronchus cancer that has_material_basis_in epithelial cells.,DOID:3904,Cáncer de bronquio que tiene base material en células epiteliales.
1,DOID:3905,A lung cancer that has_material_basis_in abnormally proliferating cells derives_from epithelial cells and is located_in the lungs and has_symptom cough and has_symptom chest discomfort or pain and has_symptom weight loss and has_symptom hemoptysis.,DOID:3905,Un cáncer de pulmón que tiene_como_base células anormalmente proliferantes derivadas de células epiteliales y que se_ubica_en los pulmones y tiene_como_síntoma tos y tiene_como_síntoma malestar o dolor en el pecho y tiene_como_síntoma pérdida de peso y tiene_como_síntoma hemoptisis.
1,DOID:3907,A non-small cell lung carcinoma that has_material_basis_in the squamous cell.,DOID:3907,Carcinoma pulmonar de células no pequeñas que tiene base material en la célula escamosa.
2,DOID:3908,A lung carcinoma that is characterized as any type of epithelial lung cancer other than small cell lung carcinoma.,DOID:3908,Carcinoma pulmonar que se caracteriza por ser cualquier tipo de cáncer epitelial de pulmón distinto del carcinoma pulmonar de células pequeñas.
2,DOID:3910,A lung non-small cell carcinoma that derives_from epithelial cells of glandular origin.,DOID:3910,Carcinoma pulmonar de células no pequeñas que deriva de células epiteliales de origen glandular.
1,DOID:3911,"A progeroid syndrome characterized by extreme short stature, low body weight, early loss of hair, lipodystrophy, scleroderma, decreased joint mobility, osteolysis, and facial features that resemble aged persons that has_material_basis_in mutation in the LMNA gene on chromosome 1q22.",DOID:3911,"Síndrome progeroide caracterizado por estatura extremadamente baja, bajo peso corporal, pérdida precoz del cabello, lipodistrofia, esclerodermia, disminución de la movilidad articular, osteólisis y rasgos faciales que se asemejan a los de las personas de edad avanzada que tiene base material en mutación en el gen LMNA del cromosoma 1q22."
1,DOID:3930,An inner ear disease which involves inflammation of the inner ear.,DOID:3930,Enfermedad del oído interno que consiste en la inflamación del oído interno.
1,DOID:3944,"A viral infectious disease that results_in infection in rodents and humans, has_material_basis_in Arenaviridae viruses.",DOID:3944,"Enfermedad infecciosa vírica que provoca_infección en roedores y humanos, tiene base material en virus Arenaviridae."
1,DOID:3948,An adrenal cortex cancer that forms in the outer layer of tissue of the adrenal gland and that has_material_basis_in abnormally proliferating cells derives_from epithelial cells.,DOID:3948,Cáncer de la corteza suprarrenal que se forma en la capa externa del tejido de la glándula suprarrenal y que tiene base material en células anormalmente proliferantes derivadas de células epiteliales.
1,DOID:3950,An adrenal cancer that is located_in the cortex (steroid hormone-producing tissue) of the adrenal gland and that has_material_basis_in abnormally proliferating cells derives_from epithelial cells.,DOID:3950,Cáncer suprarrenal que se localiza_en la corteza (tejido productor de hormonas esteroideas) de la glándula suprarrenal y que tiene base material en células anormalmente proliferantes derivadas de células epiteliales.
1,DOID:3952,An adrenal gland disease that is located_in the adrenal cortex.,DOID:3952,Una enfermedad de la glándula suprarrenal que se_ubica_en la corteza suprarrenal.
